Real_Permittivity,Imag_Permittivity,Conductivity,Refl_Coef_Magnitude,Refl_Coef_Phase,VSWR,Position,FaultType
2.02710610790888,2.76658918555861e-05,57211149.4335568,0.00389415855611979,0,1.00781876462139,10,Normal
1.87840409628792,1.13696069760477e-05,57333956.4781278,0.0015758314341585,0,1.00315663719644,10,Normal
1.95716576247019,2.46575392063554e-05,56956414.459368,0.00633174082796819,0,1.01274417446572,10,Normal
2.19012061822362,1.51461959579985e-05,56260563.7739339,0.000372686823353942,3.14159265358979,1.00074565154121,10,Normal
1.99186272304991,1.44053348816811e-05,57045192.98652,0.0116522811423901,3.14159265358979,1.02357931509339,10,Normal
2.10333373217814,2.01883563531519e-05,58342840.4524439,0.00490368403099443,0,1.00985569728739,10,Normal
1.88698564632062,2.23175343386029e-05,56420729.5167194,0.00509182900320012,0,1.01023577683174,10,Normal
1.93534403638588,2.1883601263512e-05,57388474.1137433,0.00065741142117624,0,1.00131568779053,10,Normal
1.79582947576933,1.40031147251548e-05,56719945.5365328,0.00300124297233026,0,1.00602055509332,10,Normal
1.91569860341248,2.51117460440577e-05,57049479.2942733,3.40727471607891e-05,3.14159265358979,1.0000681478163,10,Normal
1.94362090019745,1.73274540858327e-05,56432209.8712517,0.000440034636864526,0,1.00088045670518,10,Normal
1.96709232166687,1.44369306306078e-05,56889652.5891426,0.000575197789037222,3.14159265358979,1.0011510576639,10,Normal
1.86635953430212,2.22055165931593e-05,57055137.0811191,0.00685459118700776,3.14159265358979,1.01380380179213,10,Normal
1.87884067201492,3.05907443007571e-05,57531770.216184,0.00394939177046407,3.14159265358979,1.00793010262297,10,Normal
1.98985278710321,2.19189494542339e-05,57441648.5054939,0.0118223369519754,3.14159265358979,1.02392755350391,10,Normal
1.85456765122561,2.3855912553801e-05,57569897.1410494,0.00203495901074385,0,1.00407821702597,10,Normal
1.97734513730358,2.41612838618151e-05,56783917.2790971,0.00307753285800226,3.14159265358979,1.00617406660886,10,Normal
2.00085143874587,2.10161975347484e-05,56689537.9923892,0.000163773195970359,0,1.00032760004405,10,Normal
2.04691292688819,1.52018399557832e-05,56847925.6095573,0.00350819036863614,0,1.00704108219401,10,Normal
1.93205893303652,1.89897430843382e-05,57984047.2689691,0.0043421315767257,3.14159265358979,1.00872213581479,10,Normal
2.09032023722514,1.96356668900822e-05,57885399.42061,0.00144555932852781,3.14159265358979,1.00289530399075,10,Normal
2.0484629548964,1.5408499354023e-05,57043498.587118,0.00255727745437521,0,1.00512766777795,10,Normal
1.86986566250858,2.1306151446673e-05,57634134.1989038,0.00754422005710831,3.14159265358979,1.01520313591713,10,Normal
2.06799041039149,1.99341407304243e-05,57015454.1477392,0.00731708646689111,3.14159265358979,1.0147420417278,10,Normal
2.11173056095793,7.70635877690327e-06,57137296.0422813,0.00401674673991368,3.14159265358979,1.00806589212573,10,Normal
2.04367730297717,1.77800201410485e-05,56127290.7121921,0.00828919058301037,3.14159265358979,1.01671695116015,10,Normal
2.08489933569841,2.45377616924155e-05,57604030.3148043,0.00751199349782467,0,1.01513770130946,10,Normal
1.7905065146032,5.37957351983404e-06,56355277.0669747,0.00363203736117603,0,1.00729055428791,10,Normal
1.90677180950032,2.22198814254306e-05,57505054.3312609,0.00104294899952257,0,1.00208807575557,10,Normal
1.9317875939467,1.98814428269641e-05,57256642.1625729,0.00539876755928708,0,1.0108561449216,10,Normal
1.99667691816554,1.96953276849319e-05,57134994.3014212,0.00313328055459635,0,1.00628625771826,10,Normal
2.0485816132205,2.23556791341969e-05,56622292.3049705,0.00438968402524076,3.14159265358979,1.00881807662056,10,Normal
1.95813432517254,2.54118807361001e-05,56791651.4300378,0.00949805981958925,0,1.01917827605236,10,Normal
1.98529492773269,1.72025040572696e-05,56700015.6424155,0.000487172746324877,0,1.00097482039858,10,Normal
2.031283902264,2.28796904615316e-05,56813408.2369933,0.00252847227841938,0,1.00506976331283,10,Normal
1.91821325951072,2.15553740836625e-05,56474992.8479253,0.00509766505725324,0,1.01024756878784,10,Normal
1.95770686423518,1.5365945286813e-05,57472401.4034262,0.0046611200442809,3.14159265358979,1.00936589565252,10,Normal
2.08049004830202,2.59681123368732e-05,57083701.9726707,0.00446590652442063,3.14159265358979,1.00897188062908,10,Normal
2.18161519383604,2.70811864669345e-05,56565285.880127,0.00494043030297861,3.14159265358979,1.0099299186771,10,Normal
2.0047310306462,2.17249564073457e-05,56881056.773764,0.00015691918500014,3.14159265358979,1.00031388762499,10,Normal
2.00313070522974,2.3190251495983e-05,56854229.1629038,0.00432501105091999,0,1.00868759605077,10,Normal
1.81294923181977,2.33750597827043e-05,57240998.1690112,0.0045950751643848,3.14159265358979,1.00923257470349,10,Normal
1.98646606184808,2.26100801304374e-05,57014407.8006512,0.000171591367894516,0,1.00034324163309,10,Normal
2.00887808900695,2.3643499658579e-05,57890798.3182115,0.00125283045858166,3.14159265358979,1.00250880402326,10,Normal
1.9602552453625,2.52932514155381e-05,56994917.038707,0.00531593187870896,3.14159265358979,1.01068868407383,10,Normal
1.90778348196977,2.14098087526673e-05,57816854.7478097,0.00432520722341321,3.14159265358979,1.00868799181177,10,Normal
1.97638789868037,2.2266858669833e-05,57475915.599544,0.00177090275990366,3.14159265358979,1.00354808884013,10,Normal
1.84136681468306,2.24734771321927e-05,56550485.8557824,0.00413040541862706,0,1.00829507285111,10,Normal
1.91869726682052,1.17154690182891e-05,57586018.2747087,0.00184712372283307,3.14159265358979,1.00370108380536,10,Normal
1.95813421417433,3.11761452145933e-05,56382076.8953802,0.000307809566504412,0,1.00061580868481,10,Normal
1.94466859785052,2.55084678925892e-05,57561547.0802562,0.00278241476291911,0,1.00558035639185,10,Normal
1.91893718996965,8.57638033997174e-06,56777718.4635806,0.000882679926198479,3.14159265358979,1.00176691947675,10,Normal
2.09890949232308,2.09324047681606e-05,57603577.2878345,0.00521387965082858,0,1.01048241334328,10,Normal
2.0279810275246,1.17915045835199e-05,57722308.7047606,0.00504335115423215,0,1.01013783094989,10,Normal
2.04609372477029,1.82550686450435e-05,57267155.8002689,0.00476646015271959,3.14159265358979,1.00957857620725,10,Normal
2.10495199133196,2.62075649458606e-05,57297914.0345788,5.3522722923018e-05,3.14159265358979,1.00010705117552,10,Normal
1.99953217241536,2.67906425266617e-05,56567997.7856099,0.0017605864804947,3.14159265358979,1.00352738322421,10,Normal
1.86052419578982,2.00835115012244e-05,56483696.5072971,0.00848576999428101,3.14159265358979,1.01711678912411,10,Normal
2.01482875623839,1.51280742213952e-05,56957552.0450876,0.00527432310960493,3.14159265358979,1.01060457819103,10,Normal
2.02845967794031,1.84811298454459e-05,56705853.6761983,0.00343710935765692,0,1.00689792764698,10,Normal
2.08322516924812,2.14486051319209e-05,57204814.7675379,3.71760251320527e-05,0,1.00007435481448,10,Normal
1.97741109992072,2.79185417841728e-05,56554593.9689574,0.00229010445247153,3.14159265358979,1.00459072213815,10,Normal
1.90113235996557,2.1059687356652e-05,57792761.4932187,0.00282620542528294,3.14159265358979,1.00566843100101,10,Normal
1.94553242045311,1.68117082581073e-05,57377877.717859,0.00723093352201575,0,1.01456720150975,10,Normal
1.93122501743481,2.04499074437434e-05,57539814.1917835,0.00491554212786366,3.14159265358979,1.00987964808208,10,Normal
2.05053967211736,2.0884379263507e-05,56448212.3984401,0.00567815954393898,3.14159265358979,1.01142117031511,10,Normal
2.01541029667642,2.23354647341353e-05,57440976.8574663,0.000152735719243313,3.14159265358979,1.00030551810201,10,Normal
1.95581183573962,1.54341177620151e-05,57732127.6461628,0.00786159522533345,0,1.01584777927656,10,Normal
2.12121892278301,2.10660096198415e-05,56988824.1448421,0.00441126152914565,3.14159265358979,1.00886161395502,10,Normal
2.05724392499415,2.05864576693866e-05,57264950.5160528,0.00120463520436242,0,1.0024121762011,10,Normal
1.98496019697404,3.05784450084051e-05,57595126.9308086,0.00342560492553424,0,1.006874760063,10,Normal
1.91632687913234,1.78585612600429e-05,56601656.2870879,0.00284450652377385,3.14159265358979,1.00570524164463,10,Normal
1.90924842305725,2.12646856263863e-05,57007243.7040251,0.00492042237042686,0,1.00988950528388,10,Normal
1.92302276140677,2.87921364142817e-05,56773480.1010583,0.00197141188466035,3.14159265358979,1.00395061205287,10,Normal
1.84317451221797,1.15572139757581e-05,56347185.9352929,0.00424817673548049,0,1.00853260147002,10,Normal
1.95452425174298,2.41320657858276e-05,56890780.5165262,0.00182288817013067,0,1.00365243431957,10,Normal
1.90639942713194,2.39144105733864e-05,56351583.2173925,0.000790623278656366,0,1.00158249771685,10,Normal
1.95970103151116,7.93867290978757e-06,56265518.1632261,0.00891131636837186,3.14159265358979,1.01798288390443,10,Normal
2.18130599150877,1.81535180958391e-05,56611105.9945841,0.00298149640533868,0,1.00598082461778,10,Normal
1.94953531367839,2.43370566301972e-05,57324487.0869279,0.00279598111723257,3.14159265358979,1.00560764109307,10,Normal
2.00200203743006,1.16216084073311e-05,57103684.1244458,0.00602725742440905,3.14159265358979,1.01212761108276,10,Normal
1.96575071650393,2.12283115604266e-05,57384076.0632059,0.0108531864588272,3.14159265358979,1.02194454111412,10,Normal
2.42531724655156,1.90492572240987e-05,56884578.8227509,0.00112480417355185,0,1.00225214156534,10,Normal
2.24314587227309,2.0831618144777e-05,56490786.930821,0.00184829736920223,0,1.00370343979644,10,Normal
2.02091977054574,9.44164565725232e-06,57014808.134427,0.00949218457041837,3.14159265358979,1.01916629919028,10,Normal
2.19553999952875,3.28153383305276e-05,56930161.3198689,0.00026463511545699,0,1.00052941033148,10,Normal
1.92631515855495,2.88545890095658e-05,56088735.1544955,0.0035131487295409,3.14159265358979,1.00705106891288,10,Normal
1.87024488352482,2.67888338873098e-05,57030311.7230121,0.00108624529123694,0,1.00217485300631,10,Normal
2.07499372789188,2.45111451054679e-05,57206224.8271466,0.00897843594914031,3.14159265358979,1.01811955718186,10,Normal
2.16778036389792,1.3674882809452e-05,57196332.2067546,0.00259183082859151,0,1.00519713174346,10,Normal
2.01812863516834,2.34628455703463e-05,56533427.8397159,0.00178072965215774,3.14159265358979,1.00356781261403,10,Normal
2.02150620172201,1.69255239671669e-05,56275053.8698537,0.00982548321296886,0,1.01984596259829,10,Normal
1.90001770356027,9.37468785065172e-06,57277109.090034,0.00679528817614834,3.14159265358979,1.01368356008636,10,Normal
2.05450723223414,1.76705418850364e-05,56958707.7209468,0.00318582206791667,3.14159265358979,1.00639200793577,10,Normal
1.81356549319726,1.97488149407203e-05,56330597.0062134,0.0039553186111323,3.14159265358979,1.00794205056267,10,Normal
1.93140711196265,2.2984058593315e-05,58011777.9144814,0.00679411373943495,0,1.01368117896485,10,Normal
1.98503872227506,2.03945284569281e-05,56224358.0214605,0.00715994155617733,0,1.014423152038,10,Normal
2.00304130711837,1.66465189289738e-05,57232116.404341,0.00256827438578268,3.14159265358979,1.00514977480629,10,Normal
1.91808733227298,3.37253290840576e-05,57687377.5939262,0.00150966065405646,0,1.00302388635036,10,Normal
1.85082387993592,1.88700846329893e-05,56755760.6005589,0.0101254935367163,0,1.0204581357952,10,Normal
2.045874801522,1.46748228811035e-05,56753950.601908,0.000865566288171544,0,1.00173263228444,10,Normal
1.96933257091834,2.65899172671201e-05,56199726.2044692,0.000331471726771432,0,1.00066316327342,10,Normal
2.02516638296867,2.23050616364273e-05,56778562.4872993,0.0101984915699938,3.14159265358979,1.02060714493388,10,Normal
1.81470283727606,1.36201418148041e-05,56619556.3271397,0.0122685474641075,3.14159265358979,1.02484186857189,10,Normal
1.99535295609899,1.12993278950193e-05,57365650.7841451,0.00646671147028123,0,1.01301760402986,10,Normal
2.01114486587547,2.19102177854836e-05,56232270.6188666,0.00962332053806447,0,1.01943365739042,10,Normal
1.88222956236596,2.1304762186741e-05,57016809.3856682,0.00130104250464101,0,1.0026054748428,10,Normal
1.9522466802343,1.46017111217919e-05,57525652.5330861,0.00186199274063437,3.14159265358979,1.00373093245041,10,Normal
1.88121251141955,3.32299909178877e-05,57120155.935228,0.00290291126523634,3.14159265358979,1.00582272538559,10,Normal
1.85812999820871,1.82224075023543e-05,56816898.3048834,0.0051650203809104,0,1.01038367264265,10,Normal
2.09831117548377,1.86540674728482e-05,57225797.0080879,0.00919901490409504,0,1.01856884488908,10,Normal
1.9329797243738,3.1308752599606e-05,57062489.7999412,0.00529174622792361,0,1.01063979555384,10,Normal
2.04495944422096,1.81232276764839e-05,56854289.0009969,0.00683567474826298,0,1.01376544560545,10,Normal
1.95761193809981,2.40648595139755e-05,56211756.0348096,0.0032714550531884,0,1.0065643851975,10,Normal
2.00781339806636,1.78964783121196e-05,57531327.0569604,0.0113809655923114,3.14159265358979,1.02302396615119,10,Normal
2.02859279854913,1.67459890277485e-05,56908483.8037627,0.0072391132518399,3.14159265358979,1.01458380028559,10,Normal
1.99015517218978,2.58617133086968e-05,56607040.6614796,0.00733504615707663,0,1.01477849324423,10,Normal
1.96217827687844,1.88830034763878e-05,56790649.5958329,0.00178596302584218,0,1.00357831679317,10,Normal
1.97634440782167,2.7768833081134e-05,56870481.7725208,0.00652398226116658,3.14159265358979,1.01313364821028,10,Normal
2.19851877001575,1.45547135342253e-05,57312340.9275623,0.0110104382995677,3.14159265358979,1.02226603540817,10,Normal
2.13333442619593,1.71217038263725e-05,57314803.7541752,0.005016329144683,0,1.01008323913572,10,Normal
2.12844370751819,8.83713335618686e-06,57790239.3509744,0.00578317435078783,3.14159265358979,1.01163362800064,10,Normal
1.79858463930909,2.29632205492833e-05,56464038.1335223,0.00410118793487614,3.14159265358979,1.00823615388469,10,Normal
2.15926523276056,1.782716883596e-05,56928379.652765,0.000737795490978555,0,1.00147668047015,10,Normal
2.08865807629688,2.54220533579405e-05,56973861.3924127,0.00277073240938428,0,1.00555686139473,10,Normal
1.91494672423695,1.95666281819259e-05,55973722.0741461,0.00552223220127974,0,1.01110579317123,10,Normal
1.76969827415825,2.42605037952896e-05,56594506.2765836,0.00263630634052429,3.14159265358979,1.0052865496454,10,Normal
2.09463951883188,1.68197433917894e-05,57488871.2616907,0.000865766688650813,0,1.00173303378022,10,Normal
2.0087076465795,2.27181801259938e-05,56644819.2587863,0.00403252162136726,3.14159265358979,1.00809769738251,10,Normal
2.14450381858783,2.24920691441887e-05,57061933.0925091,0.00166776947327754,3.14159265358979,1.00334111114974,10,Normal
1.83895567240595,2.39589217350389e-05,56649131.3895232,0.00321161295409491,0,1.00644392128928,10,Normal
2.12017877588641,2.54819839118921e-05,55897570.0012406,0.00300817187345327,0,1.0060344965497,10,Normal
1.87135257070089,2.1065993636768e-05,56540253.5765533,0.00680683458758045,0,1.01370697025438,10,Normal
1.84963312537378,2.27075313739789e-05,57473569.1020558,0.00189432692057399,0,1.0037958444114,10,Normal
1.93483752998763,1.56373719827433e-05,57195002.760887,0.00109904534493627,0,1.00220050914921,10,Normal
2.06754259373775,7.9904317608728e-06,57252377.2983622,0.00636155328246873,3.14159265358979,1.01280456347776,10,Normal
2.05894348090719,3.25353877879663e-05,56983959.6707293,0.00236557733757424,3.14159265358979,1.00474237312554,10,Normal
2.01175977537099,2.11320298358358e-05,56557866.5279456,0.0025978208989921,3.14159265358979,1.00520917429985,10,Normal
1.96560773535207,2.43729866513894e-05,57086661.5807317,0.00437803597798084,3.14159265358979,1.00879457492138,10,Normal
2.12790354673265,1.99602283723343e-05,56929953.5847668,0.0146713935706991,0,1.02977969679347,10,Normal
1.95959850068885,1.35089963587151e-05,57390125.3260627,0.00162224805234383,3.14159265358979,1.00324976803455,10,Normal
2.09210397375734,2.20339934200691e-05,56641547.9143276,0.00982165108805825,0,1.01983814551964,10,Normal
1.97632205900558,1.88579880359677e-05,56990186.5826915,0.00186893486044132,0,1.00374486863642,10,Normal
1.93818809100541,1.68537257589849e-05,56171932.1686635,0.00375939362350095,0,1.00754715999215,10,Normal
1.98685256364292,1.99227624859487e-05,56809136.7132257,4.76493508439983e-05,0,1.00009530324283,10,Normal
1.9360154055061,1.20916857805092e-05,57430732.646335,0.00142377804982718,0,1.00285161616816,10,Normal
2.0710397889265,2.10155419957777e-05,56947506.0058691,0.000177080463621088,3.14159265358979,1.00035422365333,10,Normal
2.00091075547532,1.60667734581946e-05,56783232.8940353,0.00323566852678221,3.14159265358979,1.00649234412712,10,Normal
1.93108233197237,2.42287445226415e-05,56751811.6593981,0.00340377681166911,0,1.00683080415613,10,Normal
2.10822439823159,1.38849789215295e-05,56945080.9732172,0.00366755447990837,3.14159265358979,1.00736210989896,10,Normal
1.9629177868384,1.96006286404536e-05,57814331.8008443,0.00996170933119723,3.14159265358979,1.02012388697505,10,Normal
2.0057561429534,1.27979483873164e-05,57334914.49629,0.000824639417693961,0,1.00165064001821,10,Normal
2.08603360100856,1.1969780859655e-05,57351361.0264097,0.0119397450119193,3.14159265358979,1.02416805038284,10,Normal
2.04002231727057,1.85368918047189e-05,57525116.3757533,0.00651182861961686,0,1.01310902093695,10,Normal
1.89111135968069,1.93814085896733e-05,56490348.7630234,0.00521365058719446,0,1.01048195040125,10,Normal
2.11019204058492,2.19628963538328e-05,57411808.5667026,0.010032329829504,0,1.02026799486851,10,Normal
2.050804968967,1.61868211982784e-05,56957085.436287,0.00263714968264344,3.14159265358979,1.00528824525959,10,Normal
1.93717061567618,2.39864981388416e-05,56716747.2561488,0.0138677497385006,3.14159265358979,1.0281255373908,10,Normal
1.93306978146589,3.01658135969699e-05,57913711.2473512,0.00530761799859632,0,1.01067187825027,10,Normal
2.14178002767227,2.71340215643106e-05,56490634.243651,0.001173124518211,3.14159265358979,1.00234900471144,10,Normal
2.036707869031,1.09245578456133e-05,57845095.9303789,0.00771830825308849,0,1.01555668781815,10,Normal
2.01343289389646,1.96051265037659e-05,56913890.056613,0.0143843152314557,0,1.02918848685902,10,Normal
2.13131041720015,1.65130259614742e-05,57209721.7494644,0.00242200534095864,0,1.00485577138615,10,Normal
2.22572676296088,1.80094789797574e-05,57213664.9826804,0.00248131992405456,3.14159265358979,1.00497498437596,10,Normal
1.85822579773136,2.81118395716097e-05,57574731.189746,0.001125878042206,3.14159265358979,1.00225429414469,10,Normal
1.92739956357375,1.85399906690587e-05,57144637.0424288,0.00396229760489983,0,1.00795611972393,10,Normal
1.89419068397985,1.99832299882232e-05,57280186.4171782,0.00278143409213555,3.14159265358979,1.00557838409196,10,Normal
2.04260624856709,2.12043221128058e-05,56369659.8271929,0.00438391594900385,3.14159265358979,1.00880643858457,10,Normal
1.9056529786122,2.25777540840387e-05,57044670.2099411,0.000772439321581653,0,1.00154607289066,10,Normal
